trade_date,erp,pe,rf,close
2005-06-30,3.56971978736313,13.8452,0.03653,878.686
2005-07-01,3.922562599198908,13.3318,0.035783,859.494
2005-07-04,3.939110192080355,13.2809,0.035905,855.932
2005-07-05,4.066750416080861,13.1585,0.035329,849.679
2005-07-06,4.111130796525143,13.0768,0.03536,842.556
2005-07-07,4.219397169639054,13.1432,0.033891,844.729
2005-07-08,4.426205201958857,12.9259,0.033102,829.489
2005-07-11,4.45012157839049,12.8536,0.033298,824.097
2005-07-12,4.249753924500727,13.2743,0.032836,851.816
2005-07-13,4.361508025923367,13.1773,0.032273,846.231
2005-07-14,4.355393211575095,13.2284,0.032041,849.59
2005-07-15,4.354227611626762,13.0905,0.0328489999999999,841.001
2005-07-18,4.403235108481261,12.9792,0.033014,832.995
2005-07-19,4.359542736109185,12.9834,0.033426,835.608
2005-07-20,4.259505826875162,13.0842,0.033833,842.641
2005-07-21,4.2437020066379265,13.1065,0.033861,843.987
2005-07-22,4.0901531848605455,13.4166,0.033633,859.693
2005-07-25,4.0321061213515375,13.3892,0.034366,856.86
2005-07-26,3.8009904630249403,13.7444,0.034747,876.48
2005-07-27,3.6096066146856054,13.9538,0.035569,894.012
2005-07-28,3.8253714604220406,13.9042,0.0336669999999999,890.885
2005-07-29,3.856299792105816,13.8051,0.033874,888.164
2005-08-01,3.9986612825079115,13.8697,0.032113,891.607
2005-08-02,3.7884695334202716,14.1112,0.0329809999999999,903.598
2005-08-03,3.8381962710547683,14.1595,0.032242,909.57
2005-08-04,3.938791604265941,14.1024,0.031522,904.15
2005-08-05,3.7895367340139794,14.4079,0.031511,923.803
2005-08-08,3.714918995229823,14.5068,0.031784,927.471
2005-08-09,3.5646017287479568,14.6233,0.032738,933.089
2005-08-10,3.546293276627469,14.7545,0.032313,940.37
2005-08-11,3.3793897736456486,14.9721,0.032997,953.992
2005-08-12,3.496020170942492,14.7301,0.032928,938.316
2005-08-15,3.3749442353920744,14.8926,0.033398,954.502
2005-08-16,3.5472807692571293,14.5907,0.033064,945.058
2005-08-17,3.45585208227095,14.7075,0.033434,953.012
2005-08-18,3.7945470940746775,14.1005,0.032974,920.671
2005-08-19,3.6959266790000065,14.1081,0.033922,923.038
2005-08-22,3.742896817496017,14.1838,0.033074,931.673
2005-08-23,3.8323047098879264,14.098,0.032609,923.414
2005-08-24,3.685279177847999,14.2723,0.033213,930.651
2005-08-25,3.5208566647126154,14.3292,0.034579,930.118
2005-08-26,3.4828007741256473,14.4421,0.034414,928.258
2005-08-29,3.584844359679937,14.2093,0.0345279999999999,917.371
2005-08-30,3.5500899798327485,14.1814,0.0350139999999999,914.88
2005-08-31,3.4570885980363957,14.2493,0.035608,927.916
2005-09-01,3.3844579618405355,14.5023,0.03511,944.559
2005-09-02,3.3430492962593448,14.5295,0.0353949999999999,947.871
2005-09-05,3.341369792138923,14.5578,0.035278,952.717
2005-09-06,3.5375334296522736,14.3274,0.034421,936.61
2005-09-07,3.435588681775974,14.5385,0.034427,952.758
2005-09-08,3.4930632944798763,14.5504,0.033796,955.282
2005-09-09,3.532497288315557,14.5039,0.033622,949.065
2005-09-12,3.5803729359701286,14.462,0.033343,949.506
2005-09-13,3.532963704552274,14.6652,0.032859,963.774
2005-09-14,3.462352908774708,14.7777,0.033046,970.193
2005-09-15,3.46775266546921,14.7535,0.033103,969.598
2005-09-16,3.6237373053044326,14.6896,0.031838,967.495
2005-09-19,3.5568967106826435,14.7295,0.032322,971.136
2005-09-20,3.46109287646652,14.6009,0.033878,961.919
2005-09-21,3.630942078660338,14.2842,0.033698,944.408
2005-09-22,3.9384303580361615,13.993,0.03208,923.274
2005-09-23,3.90742035601493,13.932,0.032703,916.154
2005-09-26,3.8068770797646367,13.9523,0.0336039999999999,918.485
2005-09-27,3.9024615837361805,13.6942,0.033999,904.214
2005-09-28,4.100576649642344,13.6863,0.03206,903.719
2005-09-29,3.98407761937885,13.9451,0.031869,915.975
2005-09-30,3.914262335711066,13.9769,0.032404,917.392
2005-10-10,4.064693075952853,13.7954,0.031841,907.321
2005-10-11,4.149722700531127,13.9891,0.029987,919.72
2005-10-12,4.13113085855484,14.0026,0.030104,923.485
2005-10-13,4.216037198450875,13.8659,0.029959,916.499
2005-10-14,4.28419524977731,13.6962,0.030171,904.828
2005-10-17,4.414597400832925,13.5428,0.0296939999999999,897.623
2005-10-18,4.394783016374184,13.619,0.029479,902.366
2005-10-19,4.475116013829991,13.5358,0.029127,898.744
2005-10-20,4.494085637259596,13.5761,0.028718,899.915
2005-10-21,4.445556984158431,13.6287,0.028919,904.414
2005-10-24,4.553036819407404,13.6113,0.027938,906.652
2005-10-25,4.536512026850643,13.4075,0.02922,894.272
2005-10-26,4.843441701424231,13.0667,0.028096,875.82
2005-10-27,4.720276798918903,13.1718,0.028717,875.849
2005-10-28,4.738791551459294,13.02,0.029417,867.729
2005-10-31,4.340843660804168,13.5096,0.030613,876.282
2005-11-01,4.425926222162975,13.5027,0.0298,872.865
2005-11-02,4.351894589066704,13.6409,0.02979,882.478
2005-11-03,4.370946138233883,13.5495,0.030094,874.575
2005-11-04,4.193312541424268,13.579,0.0317099999999999,878.361
2005-11-07,4.364961852410083,13.5348,0.030234,877.278
2005-11-08,4.235280213570155,13.6255,0.0310389999999999,881.524
2005-11-09,4.212061474627305,13.617,0.031317,879.252
2005-11-10,4.312298708551744,13.4113,0.031441,862.968
2005-11-11,4.286604503585444,13.4293,0.031598,864.79
2005-11-14,4.282853646199662,13.3646,0.031996,862.149
2005-11-15,4.2906776013528685,13.3642,0.03192,856.635
2005-11-16,3.913068148043677,13.4717,0.035099,863.119
2005-11-17,3.974272820897406,13.4677,0.034509,862.658
2005-11-18,3.7902598757202903,13.7271,0.034946,882.241
2005-11-21,3.8101076608903677,13.7112,0.034832,883.871
2005-11-22,4.068682919725384,13.4588,0.033614,869.617
2005-11-23,4.031260891114706,13.5381,0.033553,876.229
2005-11-24,3.8764416174366128,13.6265,0.034622,881.493
2005-11-25,3.896110942837455,13.6418,0.034343,884.105
2005-11-28,3.9267683169482535,13.5896,0.034318,880.167
2005-11-29,4.074584089438815,13.4483,0.033613,871.31
2005-11-30,4.107896764985728,13.4528,0.033255,873.825
2005-12-01,4.118099516725032,13.4499,0.033169,873.067
2005-12-02,4.191172862376033,13.4308,0.032544,869.936
2005-12-05,4.194760905498205,13.3098,0.033185,859.61
2005-12-06,4.1771666557586755,13.4458,0.032601,866.075
2005-12-07,4.089893222459343,13.589,0.03269,873.838
2005-12-08,4.065460720139353,13.6057,0.032844,874.056
2005-12-09,3.933324153979075,13.7733,0.033271,887.358
2005-12-12,4.012994557453134,13.7895,0.032389,888.518
2005-12-13,3.9373591482467316,13.8256,0.032956,889.101
2005-12-14,3.9546082669272615,13.9169,0.032309,898.153
2005-12-15,3.9758132100434294,13.9076,0.032145,896.434
2005-12-16,3.993660597434444,13.9463,0.031767,902.561
2005-12-19,3.9850874991075895,14.007,0.031542,902.91
2005-12-20,3.925266403620502,14.0533,0.031905,907.318
2005-12-21,4.020049309701359,13.9867,0.031296,903.144
2005-12-22,3.8416799000270596,14.0438,0.032789,908.754
2005-12-23,3.9249358510848955,14.1396,0.031474,915.89
2005-12-26,3.779478673028889,14.2927,0.032171,922.378
2005-12-27,3.7808334083128896,14.2261,0.032485,919.36
2005-12-28,3.8491128930905827,14.2588,0.031641,920.919
2005-12-29,3.7577609541701706,14.4251,0.0317459999999999,932.031
2005-12-30,3.7779263327405372,14.2826,0.032236,923.451
2006-01-04,3.897855375500958,14.3475,0.03072,941.428
2006-01-05,3.8580372398475418,14.5876,0.029971,959.134
2006-01-06,3.715793011710622,14.7046,0.030848,970.032
2006-01-09,3.718146056870045,14.7459,0.030634,975.253
2006-01-10,3.706920462819742,14.8049,0.030476,978.154
2006-01-11,3.751900751531023,14.6634,0.030678,973.477
2006-01-12,3.705166895211359,14.8184,0.030432,983.716
2006-01-13,3.7753351781477535,14.7097,0.030229,978.809
2006-01-16,3.8669740577230933,14.4968,0.0303109999999999,961.439
2006-01-17,3.838479867905397,14.5956,0.030129,964.29
2006-01-18,3.726980826670791,14.8717,0.029972,983.622
2006-01-19,3.648418060849126,15.0602,0.029916,991.222
2006-01-20,3.578923574602806,15.0993,0.0304389999999999,993.34
2006-01-23,3.5531473793464787,15.0783,0.030789,996.162
2006-01-24,3.6793032077954875,15.0446,0.029676,999.093
2006-01-25,3.6354486432127766,15.1645,0.0295889999999999,1009.597
2006-02-06,3.4256318057772512,15.5368,0.030107,1033.234
2006-02-07,3.5245541332333397,15.4661,0.0294119999999999,1029.937
2006-02-08,3.4607745809373114,15.5466,0.029715,1033.072
2006-02-09,3.663806996046139,15.3015,0.028715,1019.599
2006-02-10,3.582648400412797,15.504,0.028673,1032.337
2006-02-13,3.6230235300588163,15.4547,0.028475,1031.614
2006-02-14,3.565399166317958,15.5335,0.028723,1038.531
2006-02-15,3.4455708873633357,15.732,0.029109,1041.66
2006-02-16,3.6109676090777603,15.4179,0.02875,1020.121
2006-02-17,3.5387155019018643,15.4323,0.0294119999999999,1020.368
2006-02-20,3.5535631698737937,15.4656,0.0291239999999999,1021.639
2006-02-21,3.355359588845351,15.7459,0.029955,1038.816
2006-02-22,3.447564662826603,15.7115,0.0291719999999999,1037.885
2006-02-23,3.3552644838926775,15.7506,0.029937,1041.373
2006-02-24,3.3736160369013017,15.826,0.029451,1049.444
2006-02-27,3.409659773055403,15.7924,0.0292249999999999,1047.845
2006-02-28,3.414312837812132,15.7706,0.029266,1053.01
2006-03-01,3.4141278610891974,15.8375,0.0289999999999999,1056.619
2006-03-02,3.530082497958459,15.5519,0.0289999999999999,1038.666
2006-03-03,3.515614487682149,15.6602,0.0287,1041.677
2006-03-06,3.4878261539251416,15.5816,0.0293,1038.873
2006-03-07,3.668575932737793,15.224,0.0289999999999999,1014.973
2006-03-08,3.7537191946664894,15.0745,0.0288,1009.271
2006-03-09,3.771280038843475,15.0347,0.0288,1004.344
2006-03-10,3.759997340001064,15.0376,0.0289,1008.897
2006-03-13,3.620435043426108,15.3364,0.0289999999999999,1019.864
2006-03-14,3.6331294996929526,15.3066,0.0289999999999999,1018.272
2006-03-15,3.542237313288382,15.4985,0.0291,1028.958
2006-03-16,3.558012444455944,15.4607,0.0291,1027.616
2006-03-17,3.589865701470578,15.3613,0.0292,1024.015
2006-03-20,3.474016599211025,15.6152,0.0293,1037.659
2006-03-21,3.4750885719767215,15.637,0.0292,1040.757
2006-03-22,3.4353318565763424,15.7101,0.0293,1047.666
2006-03-23,3.4346676821334956,15.7563,0.02912,1048.537
2006-03-24,3.4718212576700895,15.6941,0.0289999999999999,1042.601
2006-03-27,3.396121901152692,15.8325,0.0292,1050.707
2006-03-28,3.386124508122289,15.8576,0.0292,1055.982
2006-03-29,3.3390799891999827,15.9259,0.0294,1065.294
2006-03-30,3.4120294734167564,15.743,0.0294,1055.634
2006-03-31,3.4324709256014017,15.6925,0.0294,1061.088
2006-04-03,3.555928972011034,15.4418,0.0292,1079.322
2006-04-04,3.4724722247081843,15.6434,0.0292,1089.371
2006-04-05,3.4386823309822043,15.7513,0.0291,1099.97
2006-04-06,3.404412792873955,15.7619,0.0294,1103.237
2006-04-07,3.421719255683983,15.746,0.029291,1103.154
2006-04-10,3.3475427186782,15.9298,0.0293,1117.91
2006-04-11,3.2842998311339042,15.989,0.0297,1123.308
2006-04-12,3.287509855659248,15.9553,0.0298,1117.073
2006-04-13,3.4123769003043023,15.7409,0.029405,1093.925
2006-04-14,3.2765725208901517,16.0602,0.0295,1118.607
2006-04-17,3.178640438094656,16.3435,0.0294,1124.414
2006-04-18,3.149304244992485,16.2356,0.0301,1131.281
2006-04-19,3.1184648808320006,16.3173,0.0301,1138.241
2006-04-20,3.132373412481833,16.3069,0.03,1134.381
2006-04-21,2.8854856261310706,16.8535,0.03048,1149.158
2006-04-24,2.8762771127177915,16.874,0.0305,1142.698
2006-04-25,2.821176705835304,17.0034,0.0306,1141.93
2006-04-26,2.721073073327255,17.3278,0.0305,1155.726
2006-04-27,2.7338253877082144,17.41,0.0301,1155.268
2006-04-28,2.639079200090385,17.702,0.0301,1172.347
2006-05-08,2.270529423279387,18.9017,0.0302,1218.445
2006-05-09,2.1824480848263104,19.2959,0.03,1251.611
2006-05-10,2.1441916931592546,19.4394,0.03,1265.933
2006-05-11,2.190760446405399,19.265,0.03,1255.035
2006-05-12,1.9686010466085002,20.0457,0.0302,1296.257
2006-05-15,1.772566491533086,20.8222,0.0302999999999999,1352.155
2006-05-16,1.9231537320810674,20.23,0.0302,1331.127
2006-05-17,1.9254290048663236,20.3028,0.03,1335.523
2006-05-18,1.9634688691232522,20.1472,0.03,1331.201
2006-05-19,1.8978005386356194,20.4591,0.0299,1366.097
2006-05-22,1.8783819382787117,20.4986,0.03,1373.674
2006-05-23,2.0112946527400433,19.8756,0.0302,1317.654
2006-05-24,2.0588598341705753,19.7673,0.03,1308.242
2006-05-25,2.0878933577552212,19.6545,0.03,1307.697
2006-05-26,2.0220972278023313,19.912,0.03,1331.02
2006-05-29,1.887653885684227,20.3349,0.0302999999999999,1366.292
2006-05-30,1.8902166878624347,20.3657,0.0302,1378.756
2006-05-31,1.9530708215015689,20.1083,0.0302,1365.451
2006-06-01,1.8336003287793923,20.5609,0.0302999999999999,1402.879
2006-06-02,1.879751047572097,20.285,0.0305,1390.116
2006-06-05,1.861649953529335,20.443,0.0302999999999999,1403.163
2006-06-06,1.8846535352742682,20.3888,0.0302,1399.142
2006-06-07,2.119508172992422,19.3442,0.0305,1320.233
2006-06-08,2.1103314996955405,19.3786,0.0305,1325.979
2006-06-09,2.2579276611496053,18.911,0.0302999999999999,1294.185
2006-06-12,2.23055593692904,18.9374,0.0305,1297.67
2006-06-13,2.233157503241025,18.8212,0.0308,1298.276
2006-06-14,2.302696132358344,18.5436,0.0308999999999999,1283.88
2006-06-15,2.288831108644224,18.5569,0.031,1285.385
2006-06-16,2.135218360957835,19.1014,0.031,1318.01
2006-06-19,2.0784778856750745,19.2364,0.0312,1334.893
2006-06-20,2.0939957409234924,19.253,0.031,1338.223
2006-06-21,2.0181990376813395,19.3491,0.0315,1333.532
2006-06-22,2.0661302133573973,19.2822,0.0312,1331.553
2006-06-23,2.0269518289129658,19.3913,0.0313,1339.446
2006-06-26,1.9104982566583506,19.7609,0.0315,1363.413
2006-06-27,1.897598857223619,19.8114,0.0315,1363.896
2006-06-28,1.892457492083342,19.8316,0.0315,1362.885
2006-06-29,1.787686397661512,20.2524,0.0315,1395.124
2006-06-30,1.7470497492398604,20.3581,0.03165,1393.963
2006-07-03,1.6926134040375134,20.6117,0.03159,1420.328
2006-07-04,1.7537876856083643,20.3924,0.0315,1411.013
2006-07-05,1.7998068830890737,20.0811,0.0318,1393.009
2006-07-06,1.7253994808756552,20.419,0.03172,1418.675
2006-07-07,1.7560290633391245,20.2592,0.0318,1410.429
2006-07-10,1.7700582616604392,20.2308,0.031729,1412.124
2006-07-11,1.75934475634759,20.2912,0.0316889999999999,1418.575
2006-07-12,1.734616333580064,20.265,0.032,1419.199
2006-07-13,1.9565067839508732,19.2808,0.0323,1346.088
2006-07-14,1.9321575466335967,19.353,0.03235,1357.129
2006-07-17,1.9085307354751704,19.5751,0.032,1372.254
2006-07-18,1.9168954771760882,19.5431,0.032,1373.416
2006-07-19,1.567985088474733,21.0173,0.0319,1336.644
2006-07-20,1.535319326258767,21.1179,0.032,1345.194
2006-07-21,1.5200536198091212,21.1862,0.032,1356.033
2006-07-24,1.4752056645765501,21.1631,0.0325,1358.122
2006-07-25,1.4326133459182393,21.4013,0.0324,1374.17
2006-07-26,1.4218056528848395,21.405,0.0325,1371.295
2006-07-27,1.4303730655034972,21.2523,0.03275,1355.545
2006-07-28,1.5081888429988002,21.0164,0.0325,1341.393
2006-07-31,1.6445573146567796,20.3892,0.0326,1294.328
2006-08-01,1.7180060410953466,20.1288,0.0325,1282.057
2006-08-02,1.7160323388025907,20.1368,0.0325,1275.088
2006-08-03,1.7295367397851176,20.1226,0.0324,1271.744
2006-08-04,1.8067110140222598,19.7757,0.0325,1241.908
2006-08-07,1.8793099026456987,19.4958,0.0325,1224.102
2006-08-08,1.767536289331213,19.9301,0.0325,1252.386
2006-08-09,1.7888476005351777,19.8065,0.0326,1251.298
2006-08-10,1.705292604693195,20.1398,0.0326,1271.473
2006-08-11,1.7106871021243308,20.1382,0.0325499999999999,1275.654
2006-08-14,1.8262253601837806,19.7191,0.03245,1245.721
2006-08-15,1.8085422804614888,19.7881,0.03245,1265.863
2006-08-16,1.7596750211236274,20.0013,0.0324,1283.567
2006-08-17,1.8020761252653386,19.8331,0.0324,1271.627
2006-08-18,1.8862371508933977,19.6609,0.032,1267.866
2006-08-21,1.8250474180671734,19.6655,0.0326,1270.562
2006-08-22,1.8033503530030548,19.7732,0.03254,1285.268
2006-08-23,1.8371781269398677,19.6534,0.03251,1285.68
2006-08-24,1.8185491227270187,19.7373,0.03248,1292.401
2006-08-25,1.8198574679907118,19.7677,0.032389,1295.437
2006-08-28,1.8007365844778414,19.7756,0.03256,1325.894
2006-08-29,1.7811427737696341,19.8762,0.0325,1330.155
2006-08-30,1.7623511050193597,19.9906,0.0324,1334.671
2006-08-31,1.7659531229671441,19.9842,0.03238,1338.694
2006-09-01,1.8314459538801033,19.7572,0.0323,1318.099
2006-09-04,1.7810493638472833,19.9559,0.0323,1337.243
2006-09-05,1.772126652174999,20.0115,0.03225,1340.682
2006-09-06,1.762724605538621,20.1097,0.0321,1346.367
2006-09-07,1.79937502812711,19.9985,0.03201,1328.377
2006-09-08,1.779930878559405,20.0806,0.032,1332.153
2006-09-11,1.7587432561091711,20.1664,0.032,1338.755
2006-09-12,1.7104060015062452,20.4482,0.0318,1347.639
2006-09-13,1.723210622315492,20.3948,0.0318,1338.386
2006-09-14,1.7334715629813493,20.3854,0.03172,1338.278
2006-09-15,1.6370683132477994,20.8027,0.0317,1362.322
2006-09-18,1.6304445917298054,20.8967,0.0315499999999999,1375.563
2006-09-19,1.6342998416396752,20.9017,0.0315,1378.309
2006-09-20,1.670606796699103,20.8307,0.0313,1378.459
2006-09-21,1.6669179325499184,20.934,0.0311,1387.37
2006-09-22,1.748119137298179,20.8415,0.0305,1374.852
2006-09-25,1.810097356370493,20.7896,0.03,1372.399
2006-09-26,1.8417709261339423,20.6536,0.03,1357.646
2006-09-27,1.8080159241487408,20.7986,0.03,1371.117
2006-09-28,1.789891413161664,20.8773,0.03,1387.002
2006-09-29,1.7534165181224006,21.0375,0.03,1403.265
2006-10-09,1.6543017383817,21.4855,0.03,1436.074
2006-10-10,1.814643207195434,20.8132,0.0299,1437.245
2006-10-11,1.8242545653289102,20.8583,0.0297,1435.906
2006-10-12,1.8460752186980858,20.8278,0.029552,1426.5
2006-10-13,1.839189394847224,20.8625,0.0295409999999999,1430.882
2006-10-16,1.878983475502427,20.6796,0.029567,1418.517
2006-10-17,1.9331869091015697,20.4646,0.029533,1414.448
2006-10-18,1.8783282188431638,20.6961,0.029535,1437.593
2006-10-19,1.8727207259387968,20.718,0.02954,1439.377
2006-10-20,1.879808393855491,20.6949,0.029523,1440.182
2006-10-23,1.9713575975869682,20.3229,0.0294919999999999,1408.715
2006-10-24,1.8656815596295115,20.8152,0.0293849999999999,1440.054
2006-10-25,1.852628107651228,20.8228,0.029498,1446.825
2006-10-26,1.8232579229249573,21.0055,0.0293739999999999,1456.095
2006-10-27,1.9341168809521485,20.5178,0.029397,1439.05
2006-10-30,2.038785344673064,20.0828,0.0294059999999999,1446.239
2006-10-31,2.1140916088379207,19.7422,0.029512,1464.473
2006-11-01,2.0488772796637735,19.9865,0.029545,1479.409
2006-11-02,2.0560023249287083,19.9533,0.029557,1479.656
2006-11-03,2.0265851690375944,20.0695,0.029561,1488.291
2006-11-06,1.9173205038968675,20.401,0.029844,1507.891
2006-11-07,1.8949571774634686,20.4752,0.02989,1516.104
2006-11-08,1.9779399258576427,20.1774,0.029781,1498.173
2006-11-09,1.9012705980965001,20.5201,0.02972,1524.714
2006-11-10,1.6172009309009794,21.8498,0.0295949999999999,1504.062
2006-11-13,1.659404660423272,21.6976,0.029494,1475.779
2006-11-14,1.5811214687029431,21.9813,0.029682,1493.776
2006-11-15,1.4908071086137307,22.4235,0.029688,1534.762
2006-11-16,1.417951645760799,22.7767,0.029725,1533.288
2006-11-17,1.3525022510702942,23.1712,0.029632,1562.084
2006-11-20,1.2213808137556041,23.7983,0.029806,1593.158
2006-11-21,1.1815798735335714,24.038,0.029785,1612.249
2006-11-22,1.105495429885134,24.0541,0.030518,1624.028
2006-11-23,1.0546989431141913,24.2978,0.030609,1634.914
2006-11-24,1.086685918276677,24.0837,0.030655,1636.58
2006-11-27,1.1537794825348198,23.9591,0.0302,1651.801
2006-11-28,1.2084779943003685,23.8261,0.029886,1644.014
2006-11-29,1.1811616064664894,24.0254,0.029811,1667.142
2006-11-30,1.0823520095176993,24.6278,0.029781,1714.358
2006-12-01,1.068864453436042,24.6156,0.0299359999999999,1729.224
2006-12-04,0.9575152670550531,25.3356,0.029895,1780.736
2006-12-05,0.9419212069962359,25.4251,0.029912,1794.231
2006-12-06,0.9675629090017943,25.2994,0.029851,1779.411
2006-12-07,0.9504311164326649,25.3477,0.0299469999999999,1775.714
2006-12-08,1.0176013280702252,24.6749,0.030351,1711.584
2006-12-11,0.830433222534599,25.7524,0.030527,1789.924
2006-12-12,0.765773685251915,26.2807,0.030393,1802.788
2006-12-13,0.7530467116485635,26.3217,0.030461,1803.856
2006-12-14,0.7249094411245158,26.607,0.030335,1836.143
2006-12-15,0.6756145065398336,26.912,0.030402,1867.636
2006-12-18,0.5815600104755543,27.6835,0.030307,1916.108
2006-12-19,0.5377999287800019,28.082,0.030232,1921.444
2006-12-20,0.5361395831477687,28.0675,0.030267,1936.547
2006-12-21,0.5897000924057725,27.7039,0.0301989999999999,1908.985
2006-12-22,0.5782886487932366,27.6649,0.030364,1895.644
2006-12-25,0.41326439757662836,28.9514,0.030408,1939.104
2006-12-26,0.3355541426163784,29.6081,0.030419,1938.238
2006-12-27,0.25835409688955746,30.3108,0.030408,1982.877
2006-12-28,0.21134602372974598,30.8895,0.03026,1979.933
2006-12-29,0.07015900700584421,32.3587,0.030202,2041.047
2007-01-04,0.05363858464000559,32.4935,0.030239,2067.092
2007-01-05,0.17029090389764612,31.3343,0.030211,2072.883
2007-01-08,0.08793584257379328,32.015,0.030356,2131.556
2007-01-09,-0.01886101879751312,33.2863,0.0302309999999999,2200.086
2007-01-10,-0.02138712658519193,33.4581,0.030102,2255.966
2007-01-11,0.05463893804226805,32.6868,0.030047,2231.629
2007-01-12,0.1495429021532062,31.5483,0.030202,2173.747
2007-01-15,0.006302022388352313,33.0797,0.030167,2287.342
2007-01-16,-0.020904132905020134,33.3712,0.030175,2353.874
2007-01-17,0.030548554567965347,32.8068,0.0301759999999999,2308.931
2007-01-18,0.05659742957150238,32.4265,0.0302729999999999,2317.095
2007-01-19,-0.02627108067977524,33.2698,0.03032,2396.093
2007-01-22,-0.11503339547022051,34.3328,0.030277,2491.313
2007-01-23,-0.45638842203066154,38.746,0.030373,2508.13
2007-01-24,-0.4608408092206715,38.9733,0.030267,2536.428
2007-01-25,-0.35467400610965827,37.3507,0.03032,2452.831
2007-01-26,-0.3872701436370285,37.734,0.0303739999999999,2512.922
2007-01-29,-0.4426771197986539,38.4612,0.030427,2576.917
2007-01-30,-0.44031740513281914,38.2324,0.030559,2551.884
2007-01-31,-0.31072243140065314,36.2795,0.030671,2385.335
2007-02-01,-0.3076240669901358,36.2322,0.030676,2395.172
2007-02-02,-0.17039487072801496,34.6092,0.030598,2298.003
2007-02-05,-0.1066998972449067,33.6723,0.0307649999999999,2271.797
2007-02-06,-0.16962016314548167,34.4723,0.030705,2316.04
2007-02-07,-0.21215467680390976,34.9865,0.030704,2369.787
2007-02-08,-0.24007924045812423,35.1949,0.0308139999999999,2410.601
2007-02-09,-0.2620698651569269,35.0259,0.031171,2397.245
2007-02-12,-0.35771450615140576,35.9999,0.031355,2485.392
2007-02-13,-0.37119033039544025,36.1597,0.031367,2522.63
2007-02-14,-0.4435786815702647,37.1275,0.03137,2588.349
2007-02-15,-0.5261950380712976,38.3097,0.031365,2668.633
2007-02-16,-0.5266056156319148,38.3216,0.031361,2676.735
2007-02-26,-0.5331196225224151,38.6566,0.0312,2707.676
2007-02-27,-0.3075041453719378,35.22,0.0314679999999999,2457.492
2007-02-28,-0.4120134968251459,36.5686,0.031466,2544.571
