trade_date,close,pe
2007-02-02,1448.39,16.8773
2007-02-05,1446.99,16.8418
2007-02-06,1448.0,16.8533
2007-02-07,1450.02,16.8768
2007-02-08,1448.31,16.8569
2007-02-09,1438.06,16.7382
2007-02-12,1433.37,16.6624
2007-02-13,1444.26,16.789
2007-02-14,1455.3,16.9173
2007-02-15,1456.81,16.9336
2007-02-16,1455.54,16.919
2007-02-20,1459.68,16.9676
2007-02-21,1457.63,16.9438
2007-02-22,1456.38,16.928
2007-02-23,1451.19,16.8529
2007-02-26,1449.37,16.8301
2007-02-27,1399.04,16.2452
2007-02-28,1406.82,16.3249
2007-03-01,1403.17,16.2845
2007-03-02,1387.17,16.1053
2007-03-05,1374.12,15.9508
2007-03-06,1395.41,16.1979
2007-03-07,1391.97,16.158
2007-03-08,1401.89,16.2743
2007-03-09,1402.85,16.2853
2007-03-12,1406.6,16.3292
2007-03-13,1377.95,15.9967
2007-03-14,1387.17,16.1036
2007-03-15,1392.28,16.1631
2007-03-16,1386.95,16.1012
2007-03-19,1402.06,16.2949
2007-03-20,1410.94,16.444
2007-03-21,1435.04,16.7245
2007-03-22,1434.54,16.7185
2007-03-23,1436.11,16.7355
2007-03-26,1437.5,16.7434
2007-03-27,1428.61,16.6397
2007-03-28,1417.23,16.5068
2007-03-29,1422.53,16.5622
2007-03-30,1420.86,16.5417
2007-04-02,1424.55,16.2789
2007-04-03,1437.77,16.4281
2007-04-04,1439.37,16.4468
2007-04-05,1443.76,16.4971
2007-04-09,1444.61,16.5071
2007-04-10,1448.39,16.5468
2007-04-11,1438.87,16.4381
2007-04-12,1447.8,16.5405
2007-04-13,1452.85,16.5983
2007-04-16,1468.47,16.7766
2007-04-17,1471.48,16.8108
2007-04-18,1472.5,16.8228
2007-04-19,1470.73,16.8021
2007-04-20,1484.35,16.9572
2007-04-23,1480.93,16.9183
2007-04-24,1480.41,16.9124
2007-04-25,1495.42,17.0837
2007-04-26,1494.25,17.0707
2007-04-27,1494.07,17.0674
2007-04-30,1482.37,16.9198
2007-05-01,1486.3,16.9645
2007-05-02,1495.92,17.0742
2007-05-03,1502.39,17.1483
2007-05-04,1505.62,17.1857
2007-05-07,1509.48,17.2236
2007-05-08,1507.72,17.2038
2007-05-09,1512.58,17.2593
2007-05-10,1491.47,17.0184
2007-05-11,1505.85,17.1824
2007-05-14,1503.15,17.151
2007-05-15,1501.19,17.1287
2007-05-16,1514.14,17.2764
2007-05-17,1512.75,17.2605
2007-05-18,1522.75,17.375
2007-05-21,1525.1,17.4018
2007-05-22,1524.12,17.3909
2007-05-23,1522.28,17.37
2007-05-24,1507.51,17.2061
2007-05-25,1515.73,17.2986
2007-05-29,1518.11,17.3228
2007-05-30,1530.23,17.4609
2007-05-31,1530.62,17.4434
2007-06-01,1536.34,17.5007
2007-06-04,1539.18,17.5339
2007-06-05,1530.95,17.4401
2007-06-06,1517.38,17.2859
2007-06-07,1490.72,16.9827
2007-06-08,1507.67,17.1759
2007-06-11,1509.12,17.1922
2007-06-12,1493.0,17.0085
2007-06-13,1515.67,17.2653
2007-06-14,1522.97,17.3486
2007-06-15,1532.91,17.4598
