trade_date,close,pe
2005-10-28,14215.83,12.9127
2005-10-31,14386.37,13.0679
2005-11-01,14572.26,13.2341
2005-11-02,14597.48,13.257
2005-11-03,14601.59,13.2605
2005-11-04,14585.79,13.246
2005-11-07,14365.79,13.0509
2005-11-08,14403.2,13.085
2005-11-09,14597.55,13.2594
2005-11-10,14633.33,13.2892
2005-11-11,14740.6,13.3867
2005-11-14,14629.49,13.2856
2005-11-15,14627.41,13.2837
2005-11-16,14650.54,13.3042
2005-11-17,14787.98,13.4298
2005-11-18,14883.32,13.5166
2005-11-21,14885.57,13.5068
2005-11-22,14885.65,13.5069
2005-11-23,15062.35,13.6677
2005-11-24,15084.39,13.6877
2005-11-25,15081.47,13.6851
2005-11-28,15100.0,13.7018
2005-11-29,15028.76,13.6371
2005-11-30,14937.14,13.554
2005-12-01,15068.03,13.6728
2005-12-02,15200.38,13.7932
2005-12-05,15158.82,13.7607
2005-12-06,14990.61,13.608
2005-12-07,15134.95,13.7391
2005-12-08,14879.16,13.5068
2005-12-09,14910.51,13.5354
2005-12-12,14984.4,13.6004
2005-12-13,14942.62,13.5645
2005-12-14,14976.26,13.5944
2005-12-15,15059.02,13.67
2005-12-16,15029.81,13.6434
2005-12-19,15182.89,13.7823
2005-12-20,15169.17,13.7699
2005-12-21,15221.42,13.8169
2005-12-22,15182.53,13.7821
2005-12-23,15183.58,13.7831
2005-12-28,15101.54,13.7086
2005-12-29,15045.59,13.6579
2005-12-30,14876.43,13.5042
2006-01-03,14944.77,13.6213
2006-01-04,15200.06,13.854
2006-01-05,15271.13,13.9187
2006-01-06,15344.44,13.9856
2006-01-09,15547.43,14.1628
2006-01-10,15569.91,14.191
2006-01-11,15650.88,14.2648
2006-01-12,15719.37,14.3272
2006-01-13,15787.97,14.3933
2006-01-16,15777.72,14.3839
2006-01-17,15576.2,14.1966
2006-01-18,15481.21,14.11
2006-01-19,15670.42,14.2827
2006-01-20,15662.08,14.2752
2006-01-23,15464.77,14.0953
2006-01-24,15530.57,14.1551
2006-01-25,15520.39,14.1465
2006-01-26,15520.07,14.1439
2006-01-27,15753.14,14.3561
2006-02-01,15742.3,14.3464
2006-02-02,15691.69,14.3003
2006-02-03,15429.73,14.0616
2006-02-06,15548.06,14.1694
2006-02-07,15517.01,14.1408
2006-02-08,15373.44,14.0099
2006-02-09,15413.43,14.0464
2006-02-10,15425.95,14.0527
2006-02-13,15312.09,13.9488
2006-02-14,15420.32,14.0476
2006-02-15,15423.26,14.0501
2006-02-16,15450.88,14.0753
2006-02-17,15475.69,14.0978
2006-02-20,15598.67,14.2099
2006-02-21,15627.24,14.2356
2006-02-22,15635.72,14.2327
2006-02-23,15812.53,14.3937
2006-02-24,15856.05,14.433
2006-02-27,15949.89,14.5185
2006-02-28,15918.48,14.3933
2006-03-01,15818.09,14.303
2006-03-02,15882.45,14.3612
2006-03-03,15802.0,13.9503
2006-03-06,15811.83,13.2333
2006-03-07,15602.36,12.9691
2006-03-08,15493.09,12.9185
2006-03-09,15510.13,12.6009
2006-03-10,15445.05,12.5545
2006-03-13,15542.07,12.6349
2006-03-14,15519.76,12.6147
2006-03-15,15720.36,12.6512
2006-03-16,15729.04,12.4849
2006-03-17,15801.66,12.5419
2006-03-20,15929.95,12.6126
2006-03-21,15922.75,12.5952
2006-03-22,15642.81,12.2136
2006-03-23,15771.17,12.4168
2006-03-24,15716.46,12.232
2006-03-27,15815.87,12.3074
2006-03-28,15856.58,12.3439
2006-03-29,15745.11,12.2658
2006-03-30,15880.69,12.3682
2006-03-31,15805.04,12.3068
2006-04-03,16063.75,12.5117
2006-04-04,16100.09,12.539
2006-04-06,16411.13,12.7885
2006-04-07,16471.78,12.8391
2006-04-10,16521.59,12.8756
2006-04-11,16475.81,12.8374
2006-04-12,16310.76,12.7109
2006-04-13,16429.45,12.801
2006-04-18,16637.53,12.9586
2006-04-19,16830.44,13.1075
2006-04-20,16944.34,13.0887
2006-04-21,16912.15,13.0641
2006-04-24,16705.67,12.9103
2006-04-25,16577.77,12.9467
2006-04-26,16672.66,13.0128
2006-04-27,16742.85,13.0537
2006-04-28,16661.3,13.0148
2006-05-02,16868.04,12.9627
2006-05-03,17026.98,13.0859
2006-05-04,17013.93,13.0701
2006-05-08,17301.79,13.2973
2006-05-09,17133.99,13.1813
